sample_unit_id,State_County1,State_County1_Percent,State_County2,State_County2_Percent,State_County3,State_County3_Percent,State_County4,State_County4_Percent
112603,Idaho_Idaho,92.17,Montana_Ravalli,7.83,NA,0.00,NA,0.00
74092,California_Santa Clara,100.00,NA,0.00,NA,0.00,NA,0.00
63012,California_Inyo,86.99,California_Kern,13.01,NA,0.00,NA,0.00
101963,Idaho_Lemhi,67.47,Idaho_Clark,32.53,NA,0.00,NA,0.00
86607,California_Plumas,100.00,NA,0.00,NA,0.00,NA,0.00
110717,Oregon_Umatilla,100.00,NA,0.00,NA,0.00,NA,0.00
98719,Idaho_Butte,100.00,NA,0.00,NA,0.00,NA,0.00
106074,Oregon_Crook,100.00,NA,0.00,NA,0.00,NA,0.00
119988,Washington_Whitman,75.76,Washington_Adams,24.24,NA,0.00,NA,0.00
101891,Oregon_Klamath,100.00,NA,0.00,NA,0.00,NA,0.00
87515,California_Mendocino,100.00,NA,0.00,NA,0.00,NA,0.00
66700,California_Kings,100.00,NA,0.00,NA,0.00,NA,0.00
50981,California_Riverside,100.00,NA,0.00,NA,0.00,NA,0.00
77333,California_Alameda,54.92,California_Contra Costa,45.08,NA,0.00,NA,0.00
124112,Washington_Grays Harbor,100.00,NA,0.00,NA,0.00,NA,0.00
130169,Washington_Okanogan,100.00,NA,0.00,NA,0.00,NA,0.00
98189,Oregon_Klamath,100.00,NA,0.00,NA,0.00,NA,0.00
104675,Oregon_Lake,100.00,NA,0.00,NA,0.00,NA,0.00
74101,California_Merced,75.92,California_Stanislaus,24.08,NA,0.00,NA,0.00
66248,California_Tulare,100.00,NA,0.00,NA,0.00,NA,0.00
108820,Oregon_Douglas,100.00,NA,0.00,NA,0.00,NA,0.00
95911,Idaho_Owyhee,100.00,NA,0.00,NA,0.00,NA,0.00
83347,California_Sonoma,99.50,California_Mendocino,0.50,NA,0.00,NA,0.00
106581,Idaho_Lemhi,100.00,NA,0.00,NA,0.00,NA,0.00
94531,Idaho_Owyhee,100.00,NA,0.00,NA,0.00,NA,0.00
106580,Idaho_Valley,52.93,Idaho_Lemhi,47.07,NA,0.00,NA,0.00
94081,Idaho_Minidoka,77.71,Idaho_Cassia,22.29,NA,0.00,NA,0.00
129665,Washington_Jefferson,92.92,Washington_Clallam,7.08,NA,0.00,NA,0.00
96800,California_Modoc,100.00,NA,0.00,NA,0.00,NA,0.00
97708,California_Siskiyou,100.00,NA,0.00,NA,0.00,NA,0.00
104716,Idaho_Valley,82.90,Idaho_Gem,17.10,NA,0.00,NA,0.00
69032,California_Inyo,100.00,NA,0.00,NA,0.00,NA,0.00
96379,Idaho_Owyhee,100.00,NA,0.00,NA,0.00,NA,0.00
119036,Washington_Yakima,100.00,NA,0.00,NA,0.00,NA,0.00
51413,California_Ventura,0.29,NA,0.00,NA,0.00,NA,0.00
94010,California_Shasta,100.00,NA,0.00,NA,0.00,NA,0.00
59785,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
105163,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00
99167,Idaho_Camas,100.00,NA,0.00,NA,0.00,NA,0.00
128768,Washington_Chelan,100.00,NA,0.00,NA,0.00,NA,0.00
113036,Oregon_Umatilla,100.00,NA,0.00,NA,0.00,NA,0.00
61135,California_Santa Barbara,58.58,California_San Luis Obispo,41.42,NA,0.00,NA,0.00
131060,Washington_Clallam,59.76,NA,0.00,NA,0.00,NA,0.00
51923,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
75044,California_Mono,100.00,NA,0.00,NA,0.00,NA,0.00
120926,Idaho_Kootenai,100.00,NA,0.00,NA,0.00,NA,0.00
56503,California_Santa Barbara,83.09,NA,0.00,NA,0.00,NA,0.00
94092,Idaho_Power,80.07,Idaho_Bannock,19.93,NA,0.00,NA,0.00
117214,Washington_Whitman,100.00,NA,0.00,NA,0.00,NA,0.00
107002,Oregon_Crook,100.00,NA,0.00,NA,0.00,NA,0.00
105586,Oregon_Douglas,100.00,NA,0.00,NA,0.00,NA,0.00
72252,California_Merced,84.32,California_Madera,15.68,NA,0.00,NA,0.00
130601,Washington_Clallam,41.51,Washington_San Juan,0.07,NA,0.00,NA,0.00
75019,California_Santa Clara,100.00,NA,0.00,NA,0.00,NA,0.00
59764,California_Kern,100.00,NA,0.00,NA,0.00,NA,0.00
92680,Idaho_Owyhee,100.00,NA,0.00,NA,0.00,NA,0.00
127860,Washington_Ferry,100.00,NA,0.00,NA,0.00,NA,0.00
113035,Oregon_Umatilla,100.00,NA,0.00,NA,0.00,NA,0.00
98266,Idaho_Jefferson,73.03,Idaho_Bonneville,26.97,NA,0.00,NA,0.00
108382,Oregon_Crook,100.00,NA,0.00,NA,0.00,NA,0.00
91678,California_Humboldt,100.00,NA,0.00,NA,0.00,NA,0.00
70403,California_Madera,82.00,California_Fresno,18.00,NA,0.00,NA,0.00
116704,Oregon_Washington,100.00,NA,0.00,NA,0.00,NA,0.00
51423,California_Los Angeles,33.17,NA,0.00,NA,0.00,NA,0.00
88002,California_Plumas,68.89,California_Lassen,31.11,NA,0.00,NA,0.00
55615,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
104228,Oregon_Harney,100.00,NA,0.00,NA,0.00,NA,0.00
95481,Idaho_Bannock,61.41,Idaho_Bingham,37.42,Idaho_Power,1.17,NA,0.00
119046,Washington_Yakima,64.61,Washington_Benton,33.65,Washington_Grant,1.74,NA,0.00
109332,Oregon_Baker,100.00,NA,0.00,NA,0.00,NA,0.00
59294,California_Kern,86.18,California_Ventura,13.82,NA,0.00,NA,0.00
57940,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
56514,California_Ventura,100.00,NA,0.00,NA,0.00,NA,0.00
89930,Idaho_Franklin,83.42,Utah_Cache,16.58,NA,0.00,NA,0.00
116747,Washington_Garfield,87.28,Washington_Columbia,12.72,NA,0.00,NA,0.00
108863,Oregon_Grant,100.00,NA,0.00,NA,0.00,NA,0.00
95461,Idaho_Twin Falls,77.29,Idaho_Owyhee,22.71,NA,0.00,NA,0.00
111628,Oregon_Wasco,100.00,NA,0.00,NA,0.00,NA,0.00
70872,California_Fresno,100.00,NA,0.00,NA,0.00,NA,0.00
129683,Washington_Skagit,61.43,Washington_Snohomish,38.57,NA,0.00,NA,0.00
87057,California_Glenn,100.00,NA,0.00,NA,0.00,NA,0.00
62539,California_Kern,100.00,NA,0.00,NA,0.00,NA,0.00
97804,Idaho_Bonneville,100.00,NA,0.00,NA,0.00,NA,0.00
123239,Idaho_Kootenai,100.00,NA,0.00,NA,0.00,NA,0.00
93633,Idaho_Caribou,58.29,Idaho_Bannock,41.71,NA,0.00,NA,0.00
103757,Oregon_Lake,100.00,NA,0.00,NA,0.00,NA,0.00
49124,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
87542,California_Lassen,100.00,NA,0.00,NA,0.00,NA,0.00
109281,Oregon_Douglas,5.86,NA,0.00,NA,0.00,NA,0.00
89837,California_Tehama,100.00,NA,0.00,NA,0.00,NA,0.00
70856,California_San Benito,100.00,NA,0.00,NA,0.00,NA,0.00
98214,Oregon_Malheur,94.55,Oregon_Harney,5.45,NA,0.00,NA,0.00
127407,Idaho_Bonner,91.03,Washington_Pend Oreille,8.97,NA,0.00,NA,0.00
57428,California_Santa Barbara,12.99,NA,0.00,NA,0.00,NA,0.00
131549,Washington_Okanogan,57.32,NA,0.00,NA,0.00,NA,0.00
123645,Washington_Pacific,69.88,NA,0.00,NA,0.00,NA,0.00
53290,California_San Bernardino,68.57,California_Riverside,31.43,NA,0.00,NA,0.00
96798,California_Modoc,100.00,NA,0.00,NA,0.00,NA,0.00
78732,California_Sacramento,57.85,California_San Joaquin,42.11,California_Amador,0.04,NA,0.00
108873,Oregon_Baker,100.00,NA,0.00,NA,0.00,NA,0.00
45882,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
99622,Idaho_Elmore,66.18,Idaho_Ada,33.82,NA,0.00,NA,0.00
107500,Idaho_Valley,100.00,NA,0.00,NA,0.00,NA,0.00
63445,California_San Luis Obispo,19.88,NA,0.00,NA,0.00,NA,0.00
50068,California_Riverside,100.00,NA,0.00,NA,0.00,NA,0.00
53277,California_Los Angeles,54.02,NA,0.00,NA,0.00,NA,0.00
124622,Washington_Stevens,100.00,NA,0.00,NA,0.00,NA,0.00
105152,Oregon_Harney,100.00,NA,0.00,NA,0.00,NA,0.00
99637,Idaho_Blaine,100.00,NA,0.00,NA,0.00,NA,0.00
114868,Oregon_Wasco,100.00,NA,0.00,NA,0.00,NA,0.00
72733,California_Mono,100.00,NA,0.00,NA,0.00,NA,0.00
102339,Oregon_Josephine,100.00,NA,0.00,NA,0.00,NA,0.00
82426,California_Lake,60.37,California_Napa,39.63,NA,0.00,NA,0.00
59755,California_Kern,78.64,California_Ventura,21.36,NA,0.00,NA,0.00
70853,California_Monterey,90.17,California_San Benito,9.83,NA,0.00,NA,0.00
102885,Idaho_Custer,88.35,Idaho_Lemhi,11.65,NA,0.00,NA,0.00
92696,Idaho_Cassia,100.00,NA,0.00,NA,0.00,NA,0.00
112526,Oregon_Lincoln,97.38,NA,0.00,NA,0.00,NA,0.00
93100,California_Modoc,100.00,NA,0.00,NA,0.00,NA,0.00
109807,Idaho_Adams,40.48,Oregon_Wallowa,31.01,Idaho_Idaho,28.51,NA,0.00
67159,California_Fresno,100.00,NA,0.00,NA,0.00,NA,0.00
50990,California_Riverside,100.00,NA,0.00,NA,0.00,NA,0.00
96827,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00
127877,Idaho_Boundary,72.87,Montana_Lincoln,18.86,NA,0.00,NA,0.00
58381,California_San Bernardino,97.06,California_Kern,2.94,NA,0.00,NA,0.00
98641,California_Siskiyou,67.48,Oregon_Jackson,32.52,NA,0.00,NA,0.00
58854,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
75958,California_Tuolumne,100.00,NA,0.00,NA,0.00,NA,0.00
108416,Idaho_Adams,60.28,Oregon_Baker,39.72,NA,0.00,NA,0.00
48658,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
126922,Washington_Okanogan,100.00,NA,0.00,NA,0.00,NA,0.00
113055,Idaho_Idaho,100.00,NA,0.00,NA,0.00,NA,0.00
60694,California_Kern,100.00,NA,0.00,NA,0.00,NA,0.00
51450,California_Riverside,100.00,NA,0.00,NA,0.00,NA,0.00
85679,California_Butte,100.00,NA,0.00,NA,0.00,NA,0.00
109782,Oregon_Wheeler,100.00,NA,0.00,NA,0.00,NA,0.00
54205,California_Los Angeles,100.00,NA,0.00,NA,0.00,NA,0.00
95477,Idaho_Power,99.08,Idaho_Bingham,0.92,NA,0.00,NA,0.00
120440,Washington_Grant,98.85,Washington_Adams,1.15,NA,0.00,NA,0.00
108408,Oregon_Baker,100.00,NA,0.00,NA,0.00,NA,0.00
104656,Oregon_Douglas,100.00,NA,0.00,NA,0.00,NA,0.00
62989,California_San Luis Obispo,100.00,NA,0.00,NA,0.00,NA,0.00
89381,California_Tehama,100.00,NA,0.00,NA,0.00,NA,0.00
104264,Idaho_Custer,100.00,NA,0.00,NA,0.00,NA,0.00
116304,Idaho_Clearwater,100.00,NA,0.00,NA,0.00,NA,0.00
115314,Oregon_Yamhill,96.02,Oregon_Marion,3.98,NA,0.00,NA,0.00
49109,California_Los Angeles,3.75,NA,0.00,NA,0.00,NA,0.00
100482,Oregon_Curry,78.67,Oregon_Josephine,21.33,NA,0.00,NA,0.00
114432,Washington_Garfield,73.87,Washington_Columbia,24.89,Oregon_Wallowa,1.24,NA,0.00
70880,California_Inyo,100.00,NA,0.00,NA,0.00,NA,0.00
97282,Oregon_Harney,100.00,NA,0.00,NA,0.00,NA,0.00
123707,Idaho_Bonner,96.43,Idaho_Shoshone,3.57,NA,0.00,NA,0.00
68074,California_Monterey,100.00,NA,0.00,NA,0.00,NA,0.00
119951,Washington_Cowlitz,100.00,NA,0.00,NA,0.00,NA,0.00
56507,California_Santa Barbara,37.91,NA,0.00,NA,0.00,NA,0.00
98182,Oregon_Klamath,51.07,California_Siskiyou,48.93,NA,0.00,NA,0.00
63021,California_Inyo,100.00,NA,0.00,NA,0.00,NA,0.00
107471,Oregon_Grant,100.00,NA,0.00,NA,0.00,NA,0.00
46340,California_San Diego,34.97,NA,0.00,NA,0.00,NA,0.00
95929,Idaho_Lincoln,54.12,Idaho_Jerome,45.88,NA,0.00,NA,0.00
129234,Washington_Okanogan,100.00,NA,0.00,NA,0.00,NA,0.00
113973,Washington_Asotin,95.52,Oregon_Wallowa,4.48,NA,0.00,NA,0.00
111677,Idaho_Idaho,98.20,Montana_Ravalli,1.80,NA,0.00,NA,0.00
63478,California_Inyo,100.00,NA,0.00,NA,0.00,NA,0.00
82446,California_Placer,100.00,NA,0.00,NA,0.00,NA,0.00
109325,Oregon_Grant,100.00,NA,0.00,NA,0.00,NA,0.00
57908,California_Los Angeles,100.00,NA,0.00,NA,0.00,NA,0.00
99182,Idaho_Butte,100.00,NA,0.00,NA,0.00,NA,0.00
122762,Washington_Lincoln,100.00,NA,0.00,NA,0.00,NA,0.00
102394,Idaho_Canyon,86.06,Idaho_Payette,13.94,NA,0.00,NA,0.00
102814,Oregon_Klamath,100.00,NA,0.00,NA,0.00,NA,0.00
65772,California_Kings,100.00,NA,0.00,NA,0.00,NA,0.00
79649,California_Solano,95.47,California_Napa,4.53,NA,0.00,NA,0.00
61162,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
129705,Washington_Okanogan,100.00,NA,0.00,NA,0.00,NA,0.00
112094,Oregon_Gilliam,98.42,Oregon_Wheeler,1.58,NA,0.00,NA,0.00
96862,Idaho_Minidoka,100.00,NA,0.00,NA,0.00,NA,0.00
105141,Oregon_Deschutes,66.70,Oregon_Lake,33.30,NA,0.00,NA,0.00
67168,California_Tulare,100.00,NA,0.00,NA,0.00,NA,0.00
81959,California_Sonoma,100.00,NA,0.00,NA,0.00,NA,0.00
62997,California_Kern,100.00,NA,0.00,NA,0.00,NA,0.00
93140,Idaho_Owyhee,100.00,NA,0.00,NA,0.00,NA,0.00
106117,Idaho_Lemhi,96.54,Idaho_Valley,3.46,NA,0.00,NA,0.00
94083,Idaho_Minidoka,54.54,Idaho_Cassia,45.46,NA,0.00,NA,0.00
130128,Washington_Clallam,98.84,Washington_Jefferson,1.16,NA,0.00,NA,0.00
126464,Washington_Okanogan,100.00,NA,0.00,NA,0.00,NA,0.00
96340,California_Modoc,100.00,NA,0.00,NA,0.00,NA,0.00
113936,Oregon_Wasco,76.05,Oregon_Hood River,15.26,Oregon_Clackamas,8.70,NA,0.00
58865,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
96782,California_Siskiyou,100.00,NA,0.00,NA,0.00,NA,0.00
67180,California_Inyo,100.00,NA,0.00,NA,0.00,NA,0.00
97771,Idaho_Elmore,100.00,NA,0.00,NA,0.00,NA,0.00
81494,California_Sonoma,100.00,NA,0.00,NA,0.00,NA,0.00
117645,Washington_Klickitat,53.21,Washington_Yakima,46.79,NA,0.00,NA,0.00
100125,Idaho_Fremont,72.55,Wyoming_Teton,27.45,NA,0.00,NA,0.00
91234,California_Shasta,100.00,NA,0.00,NA,0.00,NA,0.00
114389,Oregon_Marion,100.00,NA,0.00,NA,0.00,NA,0.00
58858,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
127843,Washington_Chelan,97.03,Washington_Okanogan,2.97,NA,0.00,NA,0.00
67646,California_Inyo,100.00,NA,0.00,NA,0.00,NA,0.00
95846,California_Humboldt,60.64,NA,0.00,NA,0.00,NA,0.00
112119,Oregon_Wallowa,100.00,NA,0.00,NA,0.00,NA,0.00
91787,Idaho_Bear Lake,83.20,Idaho_Caribou,16.80,NA,0.00,NA,0.00
109366,Idaho_Lemhi,93.70,Montana_Beaverhead,6.30,NA,0.00,NA,0.00
96355,Oregon_Harney,100.00,NA,0.00,NA,0.00,NA,0.00
125555,Idaho_Bonner,100.00,NA,0.00,NA,0.00,NA,0.00
120886,Washington_Lewis,100.00,NA,0.00,NA,0.00,NA,0.00
53778,California_San Bernardino,77.11,Arizona_Mohave,22.89,NA,0.00,NA,0.00
56505,California_Santa Barbara,54.09,NA,0.00,NA,0.00,NA,0.00
96323,California_Siskiyou,100.00,NA,0.00,NA,0.00,NA,0.00
119069,Idaho_Latah,78.30,Idaho_Benewah,19.48,Washington_Whitman,2.21,NA,0.00
64407,California_Inyo,100.00,NA,0.00,NA,0.00,NA,0.00
77809,California_Calaveras,100.00,NA,0.00,NA,0.00,NA,0.00
105616,Oregon_Grant,80.59,Oregon_Harney,19.41,NA,0.00,NA,0.00
107901,Oregon_Lane,54.29,Oregon_Douglas,45.71,NA,0.00,NA,0.00
125059,Washington_Chelan,53.37,Washington_Kittitas,37.58,Washington_King,9.04,NA,0.00
125517,Washington_King,100.00,NA,0.00,NA,0.00,NA,0.00
112590,Idaho_Idaho,100.00,NA,0.00,NA,0.00,NA,0.00
75485,California_San Joaquin,55.11,California_Alameda,44.89,NA,0.00,NA,0.00
61612,California_Kern,100.00,NA,0.00,NA,0.00,NA,0.00
128786,Washington_Ferry,100.00,NA,0.00,NA,0.00,NA,0.00
56542,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
80590,California_El Dorado,100.00,NA,0.00,NA,0.00,NA,0.00
113961,Oregon_Umatilla,100.00,NA,0.00,NA,0.00,NA,0.00
98260,Idaho_Bingham,100.00,NA,0.00,NA,0.00,NA,0.00
106987,Oregon_Deschutes,100.00,NA,0.00,NA,0.00,NA,0.00
116274,Washington_Walla Walla,94.92,Washington_Benton,4.37,Washington_Franklin,0.71,NA,0.00
105109,Oregon_Curry,99.16,NA,0.00,NA,0.00,NA,0.00
104667,Oregon_Douglas,96.48,Oregon_Klamath,3.52,NA,0.00,NA,0.00
91677,California_Humboldt,100.00,NA,0.00,NA,0.00,NA,0.00
70871,California_Fresno,100.00,NA,0.00,NA,0.00,NA,0.00
121798,Washington_Lewis,50.37,Washington_Pacific,49.63,NA,0.00,NA,0.00
93592,Idaho_Owyhee,63.69,Nevada_Elko,36.31,NA,0.00,NA,0.00
117167,Oregon_Washington,100.00,NA,0.00,NA,0.00,NA,0.00
104259,Idaho_Valley,85.75,Idaho_Boise,13.05,Idaho_Custer,1.20,NA,0.00
87536,California_Plumas,100.00,NA,0.00,NA,0.00,NA,0.00
110222,Oregon_Linn,98.10,Oregon_Lane,1.90,NA,0.00,NA,0.00
56538,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
99590,Oregon_Lake,96.81,Oregon_Harney,3.19,NA,0.00,NA,0.00
118119,Washington_Yakima,100.00,NA,0.00,NA,0.00,NA,0.00
100484,Oregon_Josephine,100.00,NA,0.00,NA,0.00,NA,0.00
111651,Oregon_Union,100.00,NA,0.00,NA,0.00,NA,0.00
100076,Oregon_Malheur,86.71,Idaho_Owyhee,13.29,NA,0.00,NA,0.00
116722,Washington_Klickitat,100.00,NA,0.00,NA,0.00,NA,0.00
55125,California_Ventura,62.86,California_Los Angeles,2.72,NA,0.00,NA,0.00
93543,California_Trinity,95.28,California_Shasta,4.72,NA,0.00,NA,0.00
117668,Washington_Walla Walla,85.86,Washington_Franklin,14.14,NA,0.00,NA,0.00
62561,California_Inyo,100.00,NA,0.00,NA,0.00,NA,0.00
107472,Oregon_Grant,100.00,NA,0.00,NA,0.00,NA,0.00
95921,Idaho_Owyhee,100.00,NA,0.00,NA,0.00,NA,0.00
109311,Oregon_Crook,100.00,NA,0.00,NA,0.00,NA,0.00
129229,Washington_Chelan,80.13,Washington_Skagit,19.87,NA,0.00,NA,0.00
127830,Washington_Snohomish,100.00,NA,0.00,NA,0.00,NA,0.00
84276,California_Lake,100.00,NA,0.00,NA,0.00,NA,0.00
65320,California_Tulare,100.00,NA,0.00,NA,0.00,NA,0.00
96416,Idaho_Bonneville,100.00,NA,0.00,NA,0.00,NA,0.00
107515,Idaho_Lemhi,52.53,Montana_Beaverhead,47.47,NA,0.00,NA,0.00
85221,California_Sierra,89.06,California_Plumas,10.94,NA,0.00,NA,0.00
121854,Idaho_Shoshone,100.00,NA,0.00,NA,0.00,NA,0.00
91777,Idaho_Oneida,100.00,NA,0.00,NA,0.00,NA,0.00
105144,Oregon_Deschutes,100.00,NA,0.00,NA,0.00,NA,0.00
119526,Washington_Whitman,100.00,NA,0.00,NA,0.00,NA,0.00
110208,Oregon_Lane,9.30,NA,0.00,NA,0.00,NA,0.00
105591,Oregon_Douglas,90.11,Oregon_Lane,9.89,NA,0.00,NA,0.00
90301,California_Tehama,100.00,NA,0.00,NA,0.00,NA,0.00
65776,California_Tulare,100.00,NA,0.00,NA,0.00,NA,0.00
123667,Washington_King,65.73,Washington_Kittitas,34.27,NA,0.00,NA,0.00
98682,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00
77789,California_San Francisco,13.58,NA,0.00,NA,0.00,NA,0.00
125964,Washington_Grays Harbor,100.00,NA,0.00,NA,0.00,NA,0.00
127404,Washington_Pend Oreille,100.00,NA,0.00,NA,0.00,NA,0.00
98193,Oregon_Lake,100.00,NA,0.00,NA,0.00,NA,0.00
107913,Oregon_Deschutes,100.00,NA,0.00,NA,0.00,NA,0.00
77803,California_San Joaquin,100.00,NA,0.00,NA,0.00,NA,0.00
106964,Oregon_Coos,100.00,NA,0.00,NA,0.00,NA,0.00
99160,Idaho_Elmore,100.00,NA,0.00,NA,0.00,NA,0.00
94001,California_Trinity,100.00,NA,0.00,NA,0.00,NA,0.00
108890,Idaho_Idaho,100.00,NA,0.00,NA,0.00,NA,0.00
93134,Idaho_Owyhee,75.79,Nevada_Elko,24.21,NA,0.00,NA,0.00
117641,Washington_Skamania,100.00,NA,0.00,NA,0.00,NA,0.00
49607,California_Riverside,100.00,NA,0.00,NA,0.00,NA,0.00
91705,California_Lassen,100.00,NA,0.00,NA,0.00,NA,0.00
126475,Washington_Stevens,100.00,NA,0.00,NA,0.00,NA,0.00
58393,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
104687,Oregon_Harney,100.00,NA,0.00,NA,0.00,NA,0.00
98713,Idaho_Blaine,100.00,NA,0.00,NA,0.00,NA,0.00
115797,Washington_Klickitat,100.00,NA,0.00,NA,0.00,NA,0.00
121821,Washington_Kittitas,100.00,NA,0.00,NA,0.00,NA,0.00
105115,Oregon_Coos,93.13,Oregon_Douglas,6.87,NA,0.00,NA,0.00
83352,California_Lake,100.00,NA,0.00,NA,0.00,NA,0.00
59753,California_Santa Barbara,84.57,California_Ventura,15.43,NA,0.00,NA,0.00
101962,Idaho_Lemhi,45.77,Idaho_Butte,35.82,Idaho_Clark,18.41,NA,0.00
76893,California_Mono,100.00,NA,0.00,NA,0.00,NA,0.00
117682,Idaho_Latah,100.00,NA,0.00,NA,0.00,NA,0.00
91774,Idaho_Oneida,100.00,NA,0.00,NA,0.00,NA,0.00
111144,Oregon_Linn,100.00,NA,0.00,NA,0.00,NA,0.00
120456,Washington_Spokane,85.54,Washington_Whitman,14.46,NA,0.00,NA,0.00
91711,California_Lassen,100.00,NA,0.00,NA,0.00,NA,0.00
111626,Oregon_Wasco,100.00,NA,0.00,NA,0.00,NA,0.00
66228,California_Monterey,100.00,NA,0.00,NA,0.00,NA,0.00
130612,Washington_Skagit,100.00,NA,0.00,NA,0.00,NA,0.00
48214,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
96829,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00
127349,Washington_Grays Harbor,31.71,NA,0.00,NA,0.00,NA,0.00
99567,Oregon_Jackson,100.00,NA,0.00,NA,0.00,NA,0.00
106533,Oregon_Crook,100.00,NA,0.00,NA,0.00,NA,0.00
59319,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
75031,California_Stanislaus,93.19,California_Tuolumne,6.81,NA,0.00,NA,0.00
47730,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
126921,Washington_Okanogan,100.00,NA,0.00,NA,0.00,NA,0.00
89364,California_Mendocino,100.00,NA,0.00,NA,0.00,NA,0.00
113979,Idaho_Idaho,69.51,Idaho_Lewis,30.49,NA,0.00,NA,0.00
49132,California_Imperial,73.55,California_Riverside,26.45,NA,0.00,NA,0.00
128336,Idaho_Boundary,78.00,NA,0.00,NA,0.00,NA,0.00
125040,Washington_Grays Harbor,60.17,Washington_Mason,39.83,NA,0.00,NA,0.00
54693,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
86139,California_Butte,100.00,NA,0.00,NA,0.00,NA,0.00
52357,California_Orange,100.00,NA,0.00,NA,0.00,NA,0.00
100972,Oregon_Lake,100.00,NA,0.00,NA,0.00,NA,0.00
121367,Washington_Grant,100.00,NA,0.00,NA,0.00,NA,0.00
75951,California_San Joaquin,88.56,California_Stanislaus,11.44,NA,0.00,NA,0.00
105632,Oregon_Baker,72.87,Oregon_Malheur,27.13,NA,0.00,NA,0.00
104657,Oregon_Douglas,100.00,NA,0.00,NA,0.00,NA,0.00
96833,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00
105646,Idaho_Valley,100.00,NA,0.00,NA,0.00,NA,0.00
90307,California_Shasta,61.49,California_Tehama,38.51,NA,0.00,NA,0.00
103800,Idaho_Custer,100.00,NA,0.00,NA,0.00,NA,0.00
119080,Idaho_Shoshone,92.72,Montana_Mineral,7.28,NA,0.00,NA,0.00
115777,Oregon_Yamhill,100.00,NA,0.00,NA,0.00,NA,0.00
124161,Washington_Spokane,83.39,Washington_Pend Oreille,11.36,Washington_Stevens,5.25,NA,0.00
111623,Oregon_Wasco,70.43,Oregon_Jefferson,29.57,NA,0.00,NA,0.00
95847,California_Humboldt,100.00,NA,0.00,NA,0.00,NA,0.00
69493,California_Inyo,100.00,NA,0.00,NA,0.00,NA,0.00
124583,Washington_Pierce,98.25,Washington_Thurston,1.75,NA,0.00,NA,0.00
97278,Oregon_Harney,99.84,Oregon_Lake,0.16,NA,0.00,NA,0.00
125095,Idaho_Bonner,100.00,NA,0.00,NA,0.00,NA,0.00
85198,California_Mendocino,100.00,NA,0.00,NA,0.00,NA,0.00
68537,California_Monterey,100.00,NA,0.00,NA,0.00,NA,0.00
120878,Washington_Lewis,100.00,NA,0.00,NA,0.00,NA,0.00
103808,Idaho_Custer,84.37,Idaho_Lemhi,15.63,NA,0.00,NA,0.00
99574,Oregon_Klamath,100.00,NA,0.00,NA,0.00,NA,0.00
62560,California_Inyo,100.00,NA,0.00,NA,0.00,NA,0.00
93561,California_Modoc,100.00,NA,0.00,NA,0.00,NA,0.00
125986,Washington_Chelan,97.69,Washington_Snohomish,2.18,Washington_King,0.13,NA,0.00
91212,California_Humboldt,1.23,NA,0.00,NA,0.00,NA,0.00
113513,Idaho_Idaho,58.78,Idaho_Lewis,39.63,Idaho_Nez Perce,1.59,NA,0.00
112599,Idaho_Idaho,100.00,NA,0.00,NA,0.00,NA,0.00
47284,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
101448,Oregon_Harney,100.00,NA,0.00,NA,0.00,NA,0.00
57469,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
82444,California_Placer,100.00,NA,0.00,NA,0.00,NA,0.00
58374,California_Los Angeles,76.97,California_Kern,23.03,NA,0.00,NA,0.00
100490,Oregon_Jackson,100.00,NA,0.00,NA,0.00,NA,0.00
123222,Washington_Grant,95.27,Washington_Lincoln,4.73,NA,0.00,NA,0.00
74109,California_Mariposa,100.00,NA,0.00,NA,0.00,NA,0.00
104244,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00
101885,Oregon_Jackson,88.97,Oregon_Klamath,11.03,NA,0.00,NA,0.00
