sample_unit_id,State1,State1_Percent,State2,State2_Percent,State3,State3_Percent
119033,Washington,100.00,NA,0.00,NA,0.00
56975,California,100.00,NA,0.00,NA,0.00
92156,California,100.00,NA,0.00,NA,0.00
61637,California,100.00,NA,0.00,NA,0.00
104231,Oregon,100.00,NA,0.00,NA,0.00
96853,Idaho,100.00,NA,0.00,NA,0.00
128763,Washington,100.00,NA,0.00,NA,0.00
112122,Oregon,100.00,NA,0.00,NA,0.00
130147,Washington,100.00,NA,0.00,NA,0.00
63007,California,100.00,NA,0.00,NA,0.00
52851,California,100.00,NA,0.00,NA,0.00
75041,California,100.00,NA,0.00,NA,0.00
122778,Idaho,100.00,NA,0.00,NA,0.00
55139,California,100.00,NA,0.00,NA,0.00
94561,Idaho,100.00,NA,0.00,NA,0.00
116292,Idaho,100.00,NA,0.00,NA,0.00
108884,Idaho,100.00,NA,0.00,NA,0.00
107909,Oregon,100.00,NA,0.00,NA,0.00
69930,California,100.00,NA,0.00,NA,0.00
126443,Washington,100.00,NA,0.00,NA,0.00
79641,California,73.35,NA,0.00,NA,0.00
59299,California,100.00,NA,0.00,NA,0.00
100578,Idaho,100.00,NA,0.00,NA,0.00
106060,Oregon,100.00,NA,0.00,NA,0.00
46343,California,100.00,NA,0.00,NA,0.00
93077,California,100.00,NA,0.00,NA,0.00
72255,California,100.00,NA,0.00,NA,0.00
119480,Oregon,100.00,NA,0.00,NA,0.00
88460,California,100.00,NA,0.00,NA,0.00
55148,California,100.00,NA,0.00,NA,0.00
102838,Oregon,100.00,NA,0.00,NA,0.00
100563,Idaho,100.00,NA,0.00,NA,0.00
119965,Washington,100.00,NA,0.00,NA,0.00
109337,Oregon,100.00,NA,0.00,NA,0.00
102801,Oregon,100.00,NA,0.00,NA,0.00
62069,California,100.00,NA,0.00,NA,0.00
55589,California,100.00,NA,0.00,NA,0.00
90853,Idaho,100.00,NA,0.00,NA,0.00
123237,Washington,96.88,Idaho,3.12,NA,0.00
97774,Idaho,100.00,NA,0.00,NA,0.00
110240,Oregon,100.00,NA,0.00,NA,0.00
67619,California,100.00,NA,0.00,NA,0.00
127371,Washington,100.00,NA,0.00,NA,0.00
86591,California,100.00,NA,0.00,NA,0.00
64391,California,100.00,NA,0.00,NA,0.00
96417,Idaho,100.00,NA,0.00,NA,0.00
108903,Idaho,96.01,Montana,3.99,NA,0.00
100107,Idaho,100.00,NA,0.00,NA,0.00
102827,Oregon,100.00,NA,0.00,NA,0.00
49587,California,100.00,NA,0.00,NA,0.00
87975,California,100.00,NA,0.00,NA,0.00
68088,California,100.00,NA,0.00,NA,0.00
46816,California,100.00,NA,0.00,NA,0.00
99144,Oregon,100.00,NA,0.00,NA,0.00
126893,Washington,100.00,NA,0.00,NA,0.00
53744,California,100.00,NA,0.00,NA,0.00
100969,Oregon,100.00,NA,0.00,NA,0.00
76417,California,100.00,NA,0.00,NA,0.00
107483,Oregon,100.00,NA,0.00,NA,0.00
96369,Oregon,100.00,NA,0.00,NA,0.00
119948,Washington,99.43,Oregon,0.57,NA,0.00
107498,Idaho,100.00,NA,0.00,NA,0.00
60668,California,36.55,NA,0.00,NA,0.00
132925,Washington,100.00,NA,0.00,NA,0.00
126010,Washington,100.00,NA,0.00,NA,0.00
98707,Idaho,100.00,NA,0.00,NA,0.00
113481,Oregon,100.00,NA,0.00,NA,0.00
70885,California,100.00,NA,0.00,NA,0.00
123658,Washington,100.00,NA,0.00,NA,0.00
84268,California,68.82,NA,0.00,NA,0.00
61602,California,100.00,NA,0.00,NA,0.00
71314,California,100.00,NA,0.00,NA,0.00
103347,Idaho,100.00,NA,0.00,NA,0.00
92237,Idaho,100.00,NA,0.00,NA,0.00
114848,Oregon,100.00,NA,0.00,NA,0.00
91710,California,100.00,NA,0.00,NA,0.00
113045,Oregon,100.00,NA,0.00,NA,0.00
68544,California,100.00,NA,0.00,NA,0.00
44974,California,100.00,NA,0.00,NA,0.00
98671,Oregon,100.00,NA,0.00,NA,0.00
58376,California,100.00,NA,0.00,NA,0.00
100493,Oregon,100.00,NA,0.00,NA,0.00
76425,California,100.00,NA,0.00,NA,0.00
102392,Oregon,96.75,Idaho,3.25,NA,0.00
124141,Washington,100.00,NA,0.00,NA,0.00
114906,Idaho,100.00,NA,0.00,NA,0.00
59770,California,100.00,NA,0.00,NA,0.00
53768,California,100.00,NA,0.00,NA,0.00
87063,California,100.00,NA,0.00,NA,0.00
111171,Oregon,100.00,NA,0.00,NA,0.00
52816,California,81.30,NA,0.00,NA,0.00
96399,Idaho,100.00,NA,0.00,NA,0.00
123216,Washington,100.00,NA,0.00,NA,0.00
103786,Idaho,100.00,NA,0.00,NA,0.00
108357,Oregon,100.00,NA,0.00,NA,0.00
64379,California,100.00,NA,0.00,NA,0.00
87530,California,100.00,NA,0.00,NA,0.00
58816,California,0.02,NA,0.00,NA,0.00
117631,Oregon,100.00,NA,0.00,NA,0.00
93599,Idaho,100.00,NA,0.00,NA,0.00
89384,California,100.00,NA,0.00,NA,0.00
123685,Washington,100.00,NA,0.00,NA,0.00
53293,California,100.00,NA,0.00,NA,0.00
80123,California,100.00,NA,0.00,NA,0.00
113953,Oregon,100.00,NA,0.00,NA,0.00
96871,Idaho,100.00,NA,0.00,NA,0.00
113934,Oregon,100.00,NA,0.00,NA,0.00
117657,Washington,100.00,NA,0.00,NA,0.00
64389,California,100.00,NA,0.00,NA,0.00
100582,Idaho,100.00,NA,0.00,NA,0.00
104269,Idaho,100.00,NA,0.00,NA,0.00
56550,California,100.00,NA,0.00,NA,0.00
117691,Idaho,100.00,NA,0.00,NA,0.00
112999,Oregon,100.00,NA,0.00,NA,0.00
118599,Washington,100.00,NA,0.00,NA,0.00
112082,Oregon,100.00,NA,0.00,NA,0.00
67188,California,73.53,Nevada,26.47,NA,0.00
71805,California,100.00,NA,0.00,NA,0.00
126021,Idaho,100.00,NA,0.00,NA,0.00
85660,California,100.00,NA,0.00,NA,0.00
67610,California,100.00,NA,0.00,NA,0.00
120889,Washington,100.00,NA,0.00,NA,0.00
106126,Idaho,100.00,NA,0.00,NA,0.00
56504,California,67.44,NA,0.00,NA,0.00
95400,California,100.00,NA,0.00,NA,0.00
113459,Oregon,100.00,NA,0.00,NA,0.00
64870,California,100.00,NA,0.00,NA,0.00
106540,Oregon,100.00,NA,0.00,NA,0.00
90783,California,100.00,NA,0.00,NA,0.00
125525,Washington,100.00,NA,0.00,NA,0.00
88908,California,100.00,NA,0.00,NA,0.00
109816,Idaho,100.00,NA,0.00,NA,0.00
45900,California,100.00,NA,0.00,NA,0.00
98204,Oregon,100.00,NA,0.00,NA,0.00
132005,Washington,100.00,NA,0.00,NA,0.00
57012,California,100.00,NA,0.00,NA,0.00
81514,California,100.00,NA,0.00,NA,0.00
114421,Oregon,100.00,NA,0.00,NA,0.00
56526,California,100.00,NA,0.00,NA,0.00
95868,California,100.00,NA,0.00,NA,0.00
119510,Washington,100.00,NA,0.00,NA,0.00
77808,California,100.00,NA,0.00,NA,0.00
104702,Oregon,100.00,NA,0.00,NA,0.00
103742,Oregon,100.00,NA,0.00,NA,0.00
98693,Idaho,100.00,NA,0.00,NA,0.00
121800,Washington,100.00,NA,0.00,NA,0.00
113991,Idaho,100.00,NA,0.00,NA,0.00
103795,Idaho,100.00,NA,0.00,NA,0.00
91305,Idaho,100.00,NA,0.00,NA,0.00
128277,Washington,100.00,NA,0.00,NA,0.00
123692,Washington,100.00,NA,0.00,NA,0.00
100054,Oregon,100.00,NA,0.00,NA,0.00
114859,Oregon,100.00,NA,0.00,NA,0.00
95854,California,100.00,NA,0.00,NA,0.00
109796,Oregon,100.00,NA,0.00,NA,0.00
65788,California,100.00,NA,0.00,NA,0.00
100079,Idaho,100.00,NA,0.00,NA,0.00
83355,California,100.00,NA,0.00,NA,0.00
72243,California,100.00,NA,0.00,NA,0.00
118569,Washington,100.00,NA,0.00,NA,0.00
98732,Idaho,100.00,NA,0.00,NA,0.00
56049,California,68.65,NA,0.00,NA,0.00
91229,California,100.00,NA,0.00,NA,0.00
101975,Idaho,100.00,NA,0.00,NA,0.00
110677,Oregon,100.00,NA,0.00,NA,0.00
108864,Oregon,100.00,NA,0.00,NA,0.00
130155,Washington,100.00,NA,0.00,NA,0.00
100942,Oregon,100.00,NA,0.00,NA,0.00
111198,Idaho,51.15,Oregon,48.85,NA,0.00
50526,California,100.00,NA,0.00,NA,0.00
94972,Oregon,100.00,NA,0.00,NA,0.00
123199,Washington,100.00,NA,0.00,NA,0.00
83832,California,100.00,NA,0.00,NA,0.00
123238,Idaho,97.44,Washington,2.56,NA,0.00
58384,California,100.00,NA,0.00,NA,0.00
97716,California,100.00,NA,0.00,NA,0.00
117216,Idaho,91.19,Washington,8.81,NA,0.00
59775,California,100.00,NA,0.00,NA,0.00
79668,California,100.00,NA,0.00,NA,0.00
108881,Idaho,100.00,NA,0.00,NA,0.00
108835,Oregon,100.00,NA,0.00,NA,0.00
125062,Washington,100.00,NA,0.00,NA,0.00
124588,Washington,100.00,NA,0.00,NA,0.00
109812,Idaho,100.00,NA,0.00,NA,0.00
59298,California,100.00,NA,0.00,NA,0.00
128327,Washington,100.00,NA,0.00,NA,0.00
56547,California,100.00,NA,0.00,NA,0.00
84290,California,100.00,NA,0.00,NA,0.00
113956,Oregon,100.00,NA,0.00,NA,0.00
100581,Idaho,100.00,NA,0.00,NA,0.00
105604,Oregon,100.00,NA,0.00,NA,0.00
119051,Washington,100.00,NA,0.00,NA,0.00
102794,Oregon,100.00,NA,0.00,NA,0.00
102810,Oregon,100.00,NA,0.00,NA,0.00
94467,California,100.00,NA,0.00,NA,0.00
72717,California,100.00,NA,0.00,NA,0.00
119945,Oregon,93.81,Washington,6.19,NA,0.00
116250,Oregon,58.39,Washington,41.61,NA,0.00
102869,Idaho,100.00,NA,0.00,NA,0.00
93089,California,100.00,NA,0.00,NA,0.00
109763,Oregon,100.00,NA,0.00,NA,0.00
58390,California,100.00,NA,0.00,NA,0.00
104226,Oregon,100.00,NA,0.00,NA,0.00
100049,Oregon,100.00,NA,0.00,NA,0.00
122750,Washington,100.00,NA,0.00,NA,0.00
98631,California,100.00,NA,0.00,NA,0.00
109338,Oregon,100.00,NA,0.00,NA,0.00
100073,Oregon,100.00,NA,0.00,NA,0.00
121803,Washington,100.00,NA,0.00,NA,0.00
57441,California,100.00,NA,0.00,NA,0.00
100501,Oregon,100.00,NA,0.00,NA,0.00
122308,Washington,100.00,NA,0.00,NA,0.00
107939,Oregon,100.00,NA,0.00,NA,0.00
95000,Idaho,100.00,NA,0.00,NA,0.00
109315,Oregon,100.00,NA,0.00,NA,0.00
94509,Oregon,57.85,Nevada,42.15,NA,0.00
128772,Washington,100.00,NA,0.00,NA,0.00
129224,Washington,100.00,NA,0.00,NA,0.00
109359,Idaho,100.00,NA,0.00,NA,0.00
86129,California,100.00,NA,0.00,NA,0.00
64853,California,100.00,NA,0.00,NA,0.00
95956,Idaho,100.00,NA,0.00,NA,0.00
86612,California,100.00,NA,0.00,NA,0.00
111176,Oregon,100.00,NA,0.00,NA,0.00
100109,Idaho,100.00,NA,0.00,NA,0.00
102829,Oregon,100.00,NA,0.00,NA,0.00
121839,Washington,100.00,NA,0.00,NA,0.00
108369,Oregon,100.00,NA,0.00,NA,0.00
90754,California,100.00,NA,0.00,NA,0.00
68549,California,100.00,NA,0.00,NA,0.00
48204,California,100.00,NA,0.00,NA,0.00
100071,Oregon,100.00,NA,0.00,NA,0.00
79184,California,100.00,NA,0.00,NA,0.00
126428,Washington,100.00,NA,0.00,NA,0.00
127859,Washington,100.00,NA,0.00,NA,0.00
54668,California,100.00,NA,0.00,NA,0.00
101431,Oregon,100.00,NA,0.00,NA,0.00
102820,Oregon,100.00,NA,0.00,NA,0.00
75956,California,100.00,NA,0.00,NA,0.00
107481,Oregon,100.00,NA,0.00,NA,0.00
69025,California,100.00,NA,0.00,NA,0.00
95908,Idaho,100.00,NA,0.00,NA,0.00
91221,California,100.00,NA,0.00,NA,0.00
106571,Idaho,100.00,NA,0.00,NA,0.00
131539,Washington,100.00,NA,0.00,NA,0.00
119491,Washington,100.00,NA,0.00,NA,0.00
48681,California,98.63,Arizona,1.37,NA,0.00
116767,Idaho,100.00,NA,0.00,NA,0.00
51416,California,7.17,NA,0.00,NA,0.00
93094,California,100.00,NA,0.00,NA,0.00
125546,Washington,100.00,NA,0.00,NA,0.00
87078,California,100.00,NA,0.00,NA,0.00
101917,Oregon,100.00,NA,0.00,NA,0.00
99169,Idaho,100.00,NA,0.00,NA,0.00
112549,Oregon,100.00,NA,0.00,NA,0.00
120895,Washington,100.00,NA,0.00,NA,0.00
125050,Washington,100.00,NA,0.00,NA,0.00
94101,Idaho,100.00,NA,0.00,NA,0.00
86589,California,100.00,NA,0.00,NA,0.00
58820,California,100.00,NA,0.00,NA,0.00
104735,Idaho,100.00,NA,0.00,NA,0.00
79670,California,100.00,NA,0.00,NA,0.00
117225,Idaho,100.00,NA,0.00,NA,0.00
93625,Idaho,100.00,NA,0.00,NA,0.00
114845,Oregon,100.00,NA,0.00,NA,0.00
122305,Washington,100.00,NA,0.00,NA,0.00
91244,California,100.00,NA,0.00,NA,0.00
106972,Oregon,100.00,NA,0.00,NA,0.00
68541,California,100.00,NA,0.00,NA,0.00
46356,California,100.00,NA,0.00,NA,0.00
100057,Oregon,100.00,NA,0.00,NA,0.00
74558,California,100.00,NA,0.00,NA,0.00
93148,Idaho,100.00,NA,0.00,NA,0.00
102896,Idaho,52.54,Montana,47.46,NA,0.00
57451,California,100.00,NA,0.00,NA,0.00
100951,Oregon,100.00,NA,0.00,NA,0.00
107458,Oregon,100.00,NA,0.00,NA,0.00
73648,California,100.00,NA,0.00,NA,0.00
102393,Idaho,97.51,Oregon,2.49,NA,0.00
124604,Washington,100.00,NA,0.00,NA,0.00
88439,California,100.00,NA,0.00,NA,0.00
114450,Idaho,100.00,NA,0.00,NA,0.00
48200,California,100.00,NA,0.00,NA,0.00
125036,Washington,100.00,NA,0.00,NA,0.00
53770,California,100.00,NA,0.00,NA,0.00
82897,California,100.00,NA,0.00,NA,0.00
112558,Oregon,100.00,NA,0.00,NA,0.00
52355,California,99.89,NA,0.00,NA,0.00
99579,Oregon,100.00,NA,0.00,NA,0.00
122294,Washington,100.00,NA,0.00,NA,0.00
74567,California,100.00,NA,0.00,NA,0.00
104247,Idaho,98.79,Oregon,1.21,NA,0.00
90398,Idaho,100.00,NA,0.00,NA,0.00
95910,Idaho,100.00,NA,0.00,NA,0.00
108431,Idaho,100.00,NA,0.00,NA,0.00
87526,California,100.00,NA,0.00,NA,0.00
59743,California,100.00,NA,0.00,NA,0.00
117170,Washington,53.17,Oregon,46.83,NA,0.00
90773,California,100.00,NA,0.00,NA,0.00
53297,California,100.00,NA,0.00,NA,0.00
80584,California,100.00,NA,0.00,NA,0.00
115339,Washington,57.20,Oregon,42.80,NA,0.00
96877,Idaho,100.00,NA,0.00,NA,0.00
116265,Washington,100.00,NA,0.00,NA,0.00
101936,Idaho,100.00,NA,0.00,NA,0.00
63920,California,100.00,NA,0.00,NA,0.00
55626,California,100.00,NA,0.00,NA,0.00
119058,Washington,100.00,NA,0.00,NA,0.00
98704,Idaho,100.00,NA,0.00,NA,0.00
111156,Oregon,100.00,NA,0.00,NA,0.00
72729,California,100.00,NA,0.00,NA,0.00
125974,Washington,100.00,NA,0.00,NA,0.00
84282,California,100.00,NA,0.00,NA,0.00
61133,California,100.00,NA,0.00,NA,0.00
68536,California,100.00,NA,0.00,NA,0.00
106589,Idaho,100.00,NA,0.00,NA,0.00
92244,Idaho,100.00,NA,0.00,NA,0.00
113456,Oregon,100.00,NA,0.00,NA,0.00
87519,California,100.00,NA,0.00,NA,0.00
69473,California,100.00,NA,0.00,NA,0.00
47286,California,100.00,NA,0.00,NA,0.00
98670,Oregon,100.00,NA,0.00,NA,0.00
131079,Washington,100.00,NA,0.00,NA,0.00
53288,California,100.00,NA,0.00,NA,0.00
95409,California,100.00,NA,0.00,NA,0.00
78269,California,100.00,NA,0.00,NA,0.00
102388,Oregon,100.00,NA,0.00,NA,0.00
101007,Idaho,100.00,NA,0.00,NA,0.00
122262,Washington,100.00,NA,0.00,NA,0.00
113065,Idaho,100.00,NA,0.00,NA,0.00
63910,California,100.00,NA,0.00,NA,0.00
91765,Idaho,100.00,NA,0.00,NA,0.00
126467,Washington,100.00,NA,0.00,NA,0.00
101484,Idaho,100.00,NA,0.00,NA,0.00
115326,Oregon,100.00,NA,0.00,NA,0.00
69029,California,100.00,NA,0.00,NA,0.00
104185,Oregon,100.00,NA,0.00,NA,0.00
83354,California,100.00,NA,0.00,NA,0.00
59756,California,100.00,NA,0.00,NA,0.00
71318,California,100.00,NA,0.00,NA,0.00
99661,Idaho,100.00,NA,0.00,NA,0.00
110217,Oregon,100.00,NA,0.00,NA,0.00
65797,California,100.00,NA,0.00,NA,0.00
99552,California,100.00,NA,0.00,NA,0.00
110732,Oregon,100.00,NA,0.00,NA,0.00
70874,California,100.00,NA,0.00,NA,0.00
47747,California,100.00,NA,0.00,NA,0.00
94975,Oregon,100.00,NA,0.00,NA,0.00
130590,Washington,99.97,NA,0.00,NA,0.00
55605,California,100.00,NA,0.00,NA,0.00
97247,California,100.00,NA,0.00,NA,0.00
59777,California,100.00,NA,0.00,NA,0.00
76890,California,100.00,NA,0.00,NA,0.00
106562,Idaho,100.00,NA,0.00,NA,0.00
49585,California,100.00,NA,0.00,NA,0.00
124147,Washington,100.00,NA,0.00,NA,0.00
124126,Washington,100.00,NA,0.00,NA,0.00
109813,Idaho,100.00,NA,0.00,NA,0.00
62081,California,100.00,NA,0.00,NA,0.00
52844,California,100.00,NA,0.00,NA,0.00
84287,California,100.00,NA,0.00,NA,0.00
111638,Oregon,100.00,NA,0.00,NA,0.00
54679,California,100.00,NA,0.00,NA,0.00
101040,Idaho,100.00,NA,0.00,NA,0.00
118590,Washington,100.00,NA,0.00,NA,0.00
107017,Oregon,100.00,NA,0.00,NA,0.00
106039,Oregon,100.00,NA,0.00,NA,0.00
101881,Oregon,100.00,NA,0.00,NA,0.00
65302,California,100.00,NA,0.00,NA,0.00
120869,Oregon,83.78,Washington,16.22,NA,0.00
117178,Washington,100.00,NA,0.00,NA,0.00
102413,Idaho,100.00,NA,0.00,NA,0.00
110226,Oregon,100.00,NA,0.00,NA,0.00
101441,Oregon,100.00,NA,0.00,NA,0.00
99095,California,100.00,NA,0.00,NA,0.00
111650,Oregon,100.00,NA,0.00,NA,0.00
71346,California,100.00,NA,0.00,NA,0.00
100998,Oregon,100.00,NA,0.00,NA,0.00
69466,California,100.00,NA,0.00,NA,0.00
122268,Washington,100.00,NA,0.00,NA,0.00
57906,California,100.00,NA,0.00,NA,0.00
101422,Oregon,100.00,NA,0.00,NA,0.00
108866,Oregon,100.00,NA,0.00,NA,0.00
95934,Idaho,100.00,NA,0.00,NA,0.00
128307,Washington,100.00,NA,0.00,NA,0.00
115823,Washington,100.00,NA,0.00,NA,0.00
130149,Washington,100.00,NA,0.00,NA,0.00
109361,Idaho,100.00,Montana,0.00,NA,0.00
64402,California,100.00,NA,0.00,NA,0.00
85685,California,100.00,NA,0.00,NA,0.00
112107,Oregon,100.00,NA,0.00,NA,0.00
55593,California,100.00,NA,0.00,NA,0.00
101493,Idaho,100.00,NA,0.00,NA,0.00
120908,Washington,100.00,NA,0.00,NA,0.00
105643,Idaho,100.00,NA,0.00,NA,0.00
105595,Oregon,100.00,NA,0.00,NA,0.00
69019,California,100.00,NA,0.00,NA,0.00
118088,Oregon,100.00,NA,0.00,NA,0.00
79183,California,100.00,NA,0.00,NA,0.00
58848,California,100.00,NA,0.00,NA,0.00
128785,Washington,100.00,NA,0.00,NA,0.00
97330,Idaho,100.00,NA,0.00,NA,0.00
103287,Oregon,100.00,NA,0.00,NA,0.00
68098,California,100.00,NA,0.00,NA,0.00
107891,Oregon,74.37,NA,0.00,NA,0.00
91690,California,100.00,NA,0.00,NA,0.00
63455,California,100.00,NA,0.00,NA,0.00
133389,Washington,0.07,NA,0.00,NA,0.00
118565,Washington,100.00,NA,0.00,NA,0.00
51878,California,79.37,NA,0.00,NA,0.00
93556,California,100.00,NA,0.00,NA,0.00
60714,California,100.00,NA,0.00,NA,0.00
86616,California,100.00,NA,0.00,NA,0.00
102845,Oregon,100.00,NA,0.00,NA,0.00
99163,Idaho,100.00,NA,0.00,NA,0.00
120434,Washington,100.00,NA,0.00,NA,0.00
113043,Oregon,100.00,NA,0.00,NA,0.00
124580,Washington,100.00,NA,0.00,NA,0.00
58819,California,100.00,NA,0.00,NA,0.00
131520,Washington,100.00,NA,0.00,NA,0.00
54699,California,100.00,NA,0.00,NA,0.00
73194,California,100.00,NA,0.00,NA,0.00
116298,Idaho,100.00,NA,0.00,NA,0.00
55583,California,98.17,NA,0.00,NA,0.00
94551,Idaho,100.00,NA,0.00,NA,0.00
121379,Washington,100.00,NA,0.00,NA,0.00
96856,Idaho,100.00,NA,0.00,NA,0.00
108360,Oregon,100.00,NA,0.00,NA,0.00
72711,California,100.00,NA,0.00,NA,0.00
130143,Washington,100.00,NA,0.00,NA,0.00
73169,California,100.00,NA,0.00,NA,0.00
63935,California,100.00,NA,0.00,NA,0.00
93149,Idaho,100.00,NA,0.00,NA,0.00
102432,Idaho,100.00,NA,0.00,NA,0.00
98254,Idaho,100.00,NA,0.00,NA,0.00
107459,Oregon,100.00,NA,0.00,NA,0.00
49118,California,52.54,NA,0.00,NA,0.00
93067,California,100.00,NA,0.00,NA,0.00
71794,California,100.00,NA,0.00,NA,0.00
48665,California,100.00,NA,0.00,NA,0.00
127354,Washington,100.00,NA,0.00,NA,0.00
54671,California,100.00,NA,0.00,NA,0.00
95418,California,100.00,NA,0.00,NA,0.00
73634,California,100.00,NA,0.00,NA,0.00
102396,Idaho,100.00,NA,0.00,NA,0.00
67170,California,100.00,NA,0.00,NA,0.00
97767,Idaho,100.00,NA,0.00,NA,0.00
120403,Oregon,64.43,NA,0.00,NA,0.00
107505,Idaho,100.00,NA,0.00,NA,0.00
119022,Oregon,74.55,Washington,25.45,NA,0.00
102409,Idaho,100.00,NA,0.00,NA,0.00
90315,California,100.00,NA,0.00,NA,0.00
129204,Washington,100.00,NA,0.00,NA,0.00
53300,California,100.00,NA,0.00,NA,0.00
81508,California,100.00,NA,0.00,NA,0.00
113485,Oregon,100.00,NA,0.00,NA,0.00
96338,California,100.00,NA,0.00,NA,0.00
119040,Washington,100.00,NA,0.00,NA,0.00
97703,California,100.00,NA,0.00,NA,0.00
102401,Idaho,100.00,NA,0.00,NA,0.00
96380,Idaho,100.00,NA,0.00,NA,0.00
116255,Washington,99.96,Oregon,0.04,NA,0.00
58364,California,100.00,NA,0.00,NA,0.00
92158,California,100.00,NA,0.00,NA,0.00
118130,Washington,100.00,NA,0.00,NA,0.00
61636,California,100.00,NA,0.00,NA,0.00
105158,Oregon,100.00,NA,0.00,NA,0.00
100555,Idaho,100.00,NA,0.00,NA,0.00
110697,Oregon,100.00,NA,0.00,NA,0.00
127838,Washington,100.00,NA,0.00,NA,0.00
126439,Washington,100.00,NA,0.00,NA,0.00
91786,Idaho,100.00,NA,0.00,NA,0.00
84742,California,100.00,NA,0.00,NA,0.00
63006,California,100.00,NA,0.00,NA,0.00
105661,Idaho,100.00,NA,0.00,NA,0.00
76429,California,100.00,NA,0.00,NA,0.00
120002,Idaho,100.00,NA,0.00,NA,0.00
91781,Idaho,100.00,NA,0.00,NA,0.00
103296,Oregon,100.00,NA,0.00,NA,0.00
118606,Idaho,100.00,NA,0.00,NA,0.00
111136,Oregon,100.00,NA,0.00,NA,0.00
108363,Oregon,100.00,NA,0.00,NA,0.00
87523,California,100.00,NA,0.00,NA,0.00
70399,California,100.00,NA,0.00,NA,0.00
46348,California,100.00,NA,0.00,NA,0.00
100064,Oregon,100.00,NA,0.00,NA,0.00
78717,California,99.45,NA,0.00,NA,0.00
54214,California,100.00,NA,0.00,NA,0.00
96335,California,100.00,NA,0.00,NA,0.00
106988,Oregon,100.00,NA,0.00,NA,0.00
79192,California,100.00,NA,0.00,NA,0.00
102850,Oregon,100.00,NA,0.00,NA,0.00
46341,California,100.00,NA,0.00,NA,0.00
100082,Idaho,100.00,NA,0.00,NA,0.00
92607,California,100.00,NA,0.00,NA,0.00
115841,Idaho,100.00,NA,0.00,NA,0.00
94055,Idaho,99.24,Oregon,0.76,NA,0.00
118553,Oregon,100.00,NA,0.00,NA,0.00
87997,California,100.00,NA,0.00,NA,0.00
126469,Washington,100.00,NA,0.00,NA,0.00
55608,California,100.00,NA,0.00,NA,0.00
101914,Oregon,100.00,NA,0.00,NA,0.00
101023,Idaho,100.00,NA,0.00,NA,0.00
113013,Oregon,100.00,NA,0.00,NA,0.00
120431,Washington,100.00,NA,0.00,NA,0.00
105111,Oregon,100.00,NA,0.00,NA,0.00
81503,California,100.00,NA,0.00,NA,0.00
59759,California,100.00,NA,0.00,NA,0.00
78284,California,71.94,Nevada,28.06,NA,0.00
121394,Idaho,96.42,Montana,3.58,NA,0.00
109290,Oregon,100.00,NA,0.00,NA,0.00
116741,Washington,100.00,NA,0.00,NA,0.00
110235,Oregon,100.00,NA,0.00,NA,0.00
66258,California,100.00,NA,0.00,NA,0.00
69009,California,100.00,NA,0.00,NA,0.00
49134,California,100.00,NA,0.00,NA,0.00
96365,Oregon,100.00,NA,0.00,NA,0.00
84738,California,100.00,NA,0.00,NA,0.00
95492,Idaho,100.00,NA,0.00,NA,0.00
107511,Idaho,100.00,NA,0.00,NA,0.00
56068,California,100.00,NA,0.00,NA,0.00
99563,Oregon,100.00,NA,0.00,NA,0.00
103755,Oregon,100.00,NA,0.00,NA,0.00
61169,California,100.00,NA,0.00,NA,0.00
77816,California,100.00,NA,0.00,NA,0.00
105637,Idaho,100.00,NA,0.00,NA,0.00
50509,California,100.00,NA,0.00,NA,0.00
90785,California,100.00,NA,0.00,NA,0.00
124144,Washington,100.00,NA,0.00,NA,0.00
88899,California,27.66,NA,0.00,NA,0.00
114445,Idaho,100.00,NA,0.00,NA,0.00
46352,California,100.00,NA,0.00,NA,0.00
98217,Oregon,100.00,NA,0.00,NA,0.00
125498,Washington,100.00,NA,0.00,NA,0.00
51918,California,100.00,NA,0.00,NA,0.00
84283,California,100.00,NA,0.00,NA,0.00
111173,Oregon,100.00,NA,0.00,NA,0.00
52364,California,100.00,NA,0.00,NA,0.00
99119,Oregon,100.00,NA,0.00,NA,0.00
120436,Washington,100.00,NA,0.00,NA,0.00
76877,California,100.00,NA,0.00,NA,0.00
106092,Oregon,100.00,NA,0.00,NA,0.00
102805,Oregon,100.00,NA,0.00,NA,0.00
98697,Idaho,100.00,NA,0.00,NA,0.00
120410,Washington,99.96,Oregon,0.04,NA,0.00
107960,Idaho,100.00,NA,0.00,NA,0.00
101948,Idaho,100.00,NA,0.00,NA,0.00
90843,Idaho,59.84,Utah,40.16,NA,0.00
112540,Oregon,100.00,NA,0.00,NA,0.00
125550,Washington,100.00,NA,0.00,NA,0.00
115334,Oregon,89.93,Washington,10.07,NA,0.00
98172,California,100.00,NA,0.00,NA,0.00
69495,California,100.00,NA,0.00,NA,0.00
98222,Oregon,100.00,NA,0.00,NA,0.00
84732,California,100.00,NA,0.00,NA,0.00
72240,California,100.00,NA,0.00,NA,0.00
122734,Washington,100.00,NA,0.00,NA,0.00
102881,Idaho,100.00,NA,0.00,NA,0.00
57434,California,14.05,NA,0.00,NA,0.00
100962,Oregon,100.00,NA,0.00,NA,0.00
112070,Oregon,100.00,NA,0.00,NA,0.00
64414,California,73.07,Nevada,26.93,NA,0.00
107011,Oregon,100.00,NA,0.00,NA,0.00
92176,California,68.63,Nevada,31.37,NA,0.00
94513,Oregon,100.00,NA,0.00,NA,0.00
